nanni_di_banco	nationality	italy
richensa_of_lotharingia	gender	female
carl_elliott	place_of_death	jasper
lolita_lebron	gender	female
pitirim_sorokin	profession	philosopher
benjamin_hanby	nationality	united_states
utagawa_yoan	gender	male
josef_harpe	gender	male
vincenzo_gioberti	profession	philosopher
silvestro_ganassi_dal_fontego	nationality	italy
hermann_traube	gender	male
andrea_pazienza	cause_of_death	suicide
frederick_youens	place_of_death	belgium
robert_francis_withers_allston	gender	male
rene_lefevre	nationality	france
muthuswami_dikshitar	gender	male
carl_duisberg	nationality	germany
o_w_fischer	place_of_birth	klosterneuburg
mine_okubo	gender	female
john_henry_balch	location	kansas
john_edensor_littlewood	nationality	united_kingdom
heinrich_adam	gender	male
robert_kane_1809	place_of_birth	dublin
arthur_e_nelson	place_of_death	chicago
jeff_buckley	gender	male
luigi_barzini_sr	profession	journalist
michael_francke	place_of_death	salem_oregon
carlo_ponti	place_of_death	geneva
walter_goodman	place_of_death	london
albert_b_fall	location	el_paso
kilij_arslan_i	gender	male
nick_dewolf	profession	engineer
rust_epique	location	stockton
axel_olrik	nationality	denmark
justice_m_chambers	gender	male
juan_alvarez_mendizabal	place_of_death	madrid
dian_fossey	place_of_death	rwanda
edred_of_england	parents	edward_the_elder
ian_maclaren	institution	university_of_edinburgh
raul_hilberg	institution	columbia_university
ronald_fisher	religion	anglicanism
frances_polidori	children	william_michael_rossetti
hans_bronsart_von_schellendorff	place_of_death	munich
claude_gaspard_bachet_de_meziriac	gender	male
stanley_prager	location	new_york
carol_barnes	cause_of_death	stroke
zoran_in_ic	location	republika_srpska
norma_shearer	nationality	canada
mathilde_von_brandenburg	gender	female
jan_sniadecki	gender	male
vaclav_kaplicky	place_of_death	prague
frol_kozlov	gender	male
revel_cooper	place_of_death	melbourne_australia
sri_sultan_hamengkubuwono_ix	institution	leiden_university
robert_kingston_scott	place_of_birth	armstrong_county
june_haver	profession	pin-up_girl
leo_motzkin	ethnicity	jew
edward_martell	gender	male
laura_jean_libbey	profession	novelist
nikolay_bogolyubov	nationality	soviet_union
william_boog_leishman	location	glasgow
skip_spence	profession	singer
haile_selassie_i_of_ethiopia	nationality	united_kingdom
johannes_paasuke	gender	male
lucas_van_leyden	gender	male
ferdinand_van_derveer	place_of_death	butler_county_ohio
gasparo_contarini	nationality	italy
gustav_korner	place_of_death	belleville_illinois
thomas_lincoln	profession	carpenter
tasha_tudor	place_of_birth	boston_massachusetts
malcolm_ross	profession	sailor
shadrach_minkins	location	virginia
richard_march_hoe	gender	male
paul_david_gustav_du_bois_reymond	nationality	germany
murayama_kaita	place_of_birth	yokohama
charles_studd	nationality	england
xianfeng_emperor	children	tongzhi_emperor
peter_von_biron	parents	ernst_johann_von_biron
i_l_peretz	place_of_birth	zamosc
frank_harary	place_of_death	las_cruces
seung_hui_cho	cause_of_death	suicide
catherine_of_lancaster	children	john_ii_of_castile
nicolas_de_pierola	place_of_death	lima
dolfi_trost	profession	writer
dinakara_desai	location	karnataka
irving_penn	location	new_york
irena_sendler	place_of_birth	warsaw
john_joy_bell	institution	university_of_glasgow
john_i_of_france	gender	male
j_allen_frear_jr	location	dover_delaware
ammon_hennacy	religion	catholicism
john_spencer_1st_earl_spencer	gender	male
gerald_patterson	nationality	australia
claude_fayette_bragdon	nationality	united_states
joe_toye	gender	male
pablo_escobar	place_of_death	medellin
john_tyndall_1934	place_of_birth	exeter
j_desmond_clark	nationality	united_kingdom
anna_nicole_smith	gender	female
philip_showalter_hench	nationality	united_states
dan_seals	gender	male
riccardo_broschi	gender	male
watkin_williams-wynn	nationality	united_kingdom
herbert_matter	gender	male
luang_wichitwathakan	gender	male
claude_servais_mathias_pouillet	place_of_death	paris
charles_laban_abernethy	nationality	united_states
william_adolf_baillie_grohmann	gender	male
rush_clark	profession	politician
willem_buys	nationality	netherlands
ruth_wallis	gender	female
jimmy_sirrel	place_of_birth	glasgow
james_welch_1940	location	montana
aleko_konstantinov	profession	writer
john_somers_1st_baron_somers	institution	trinity_college_oxford
george_young_1910	profession	swimmer
kaloyan_of_bulgaria	cause_of_death	murder
igor_stravinsky	location	west_hollywood
percy_williams	gender	male
georges_ribemont-dessaignes	place_of_birth	montpellier
dmitri_shostakovich	profession	composer
grant_wallace	profession	artist
benjamin_harrison	parents	john_scott_harrison
ralph_h_johnson	nationality	united_states
james_jordan_1936	nationality	united_states
friedrich_hayek	religion	catholicism
henricus_hondius	location	amsterdam
adrian_willaert	gender	male
max_von_hausen	gender	male
norman_cousins	profession	writer
lloyd_mathews	profession	politician
hugo_thimig	place_of_birth	dresden
jack_lang	place_of_birth	sydney
zha_shibiao	nationality	china
annemarie_wendl	place_of_death	munich
george_g_fogg	nationality	united_states
william_walrond_1st_baron_waleran	gender	male
nagayo_yoshir	gender	male
pope_marcellinus	place_of_death	rome
giorgio_vasari	profession	architect
clemens_maria_hofbauer	location	vienna
gonzalo_torrente_ballester	gender	male
chauncey_bailey	nationality	united_states
grand_duchess_maria_pavlovna_of_russia_1890	parents	alexandra_georgievna_of_greece_and_denmark
charles_j_berry	nationality	united_states
august_batsch	place_of_birth	jena
nicole_brown_simpson	gender	female
ivan_iv_of_russia	parents	vasili_iii_of_russia
richard_abegg	institution	humboldt_university_of_berlin
jonathan_hutchinson	profession	physician
robert_jean_hudson	gender	male
herman_thorson	profession	politician
titian	place_of_death	venice
hugo_vivian_hope_throssell	place_of_birth	northam
angela_devi	ethnicity	punjabi_people
john_ireland_1838	nationality	united_states
henry_haight	place_of_death	san_francisco
betty_archdale	gender	female
yolande_of_aragon	children	marie_of_anjou
samuel_benjamin_sofer	religion	orthodox_judaism
louis_francois_ii_de_bourbon_prince_de_conti	parents	louise_diane_dorleans
dan_white	ethnicity	irish_american
david_teniers_the_younger	gender	male
jane_froman	place_of_death	columbia_missouri
kate_mcgarrigle	gender	female
mimi_pollak	place_of_death	stockholm
alessandro_bonvicino	nationality	italy
herbert_s_green	place_of_birth	ipswich
collett_leventhorpe	place_of_birth	exmouth
tony_conigliaro	location	boston_massachusetts
james_llewellyn_davies	nationality	united_kingdom
steve_fairnie	gender	male
jack_baker	profession	pornographic_actor
john_walker_1730	institution	university_of_edinburgh
dale_earnhardt	cause_of_death	car_accident
edward_john_thye	place_of_death	northfield
george_spencer_churchill_6th_duke_of_marlborough	institution	christ_church_oxford
charles_patrick_john_coghlan	profession	politician
a_f_lafir	place_of_death	mullaitivu
chrystian_piotr_aigner	profession	architect
nikolai_punin	profession	writer
elmer_fowler_stone	institution	united_states_coast_guard_academy
bobby_moore	nationality	england
alfred_milner_1st_viscount_milner	institution	kings_college_london
bernard_gilpin	institution	the_queens_college_oxford
theodore_thurston_geer	gender	male
polina_astakhova	location	dnipropetrovsk
ida_laura_pfeiffer	place_of_birth	vienna
joseph_k_gill	place_of_birth	huddersfield
theodor_schneider	place_of_birth	frankfurt
nikolai_nissen_paus	nationality	norway
bartolomeo_cavarozzi	nationality	spain
fred_mcleod	gender	male
edward_yang	institution	university_of_florida
angelo_bertolotti	children	brittany_murphy
vaclav_talich	profession	conducting
santos_colon	location	mayaguez_puerto_rico
ernie_nevers	gender	male
henry_jackson_hunt	institution	united_states_military_academy
harry_burrard	gender	male
vladimir_horowitz	place_of_birth	kiev
herennia_etruscilla	spouse	decius
ellen_drew	profession	actor
indira_gandhi	profession	prime_minister
louis_mchenry_howe	profession	journalist
krishna_raja_wadiyar_iv	parents	chamaraja_wodeyar
bobby_jones	place_of_death	atlanta
robert_cummings	profession	comedian
william_harrison_ainsworth	profession	novelist
william_lloyd_garrison	profession	peace_activist
thomas_z_morrow	place_of_death	somerset_kentucky
lale_andersen	place_of_death	vienna
ruan_lingyu	nationality	china
woodrow_wilson	profession	professor
george_osborne_10th_duke_of_leeds	institution	trinity_college_cambridge
zadock_pratt	gender	male
john_langdon	place_of_death	portsmouth_new_hampshire
charles_e_stuart	place_of_death	kalamazoo_michigan
irvine_lenroot	religion	congregational_church
evan_hunter	cause_of_death	cancer_of_the_larynx
asadollah_alam	place_of_birth	birjand
nicholas_i_of_russia	profession	emperor
quentin_roosevelt	nationality	united_states
jimmy_durante	nationality	united_states
giovanni_ambrogio_figino	nationality	italy
ray_ewry	institution	purdue_university
luigi_orione	nationality	italy
samuel_tenney	religion	congregational_church
boyle_finniss	gender	male
michel_vastel	gender	male
lakshman_kadirgamar	cause_of_death	firearm
deke_slayton	institution	university_of_minnesota
maria_alexandrovna_of_russia	place_of_death	zurich
eduard_engelmann_jr	gender	male
nikki_sudden	gender	male
joseph_roth	nationality	austria
charles_de_lecluse	gender	male
harvey_firestone	location	ohio
ebenezer_r_hoar	profession	judge
kenneth_s_cole	place_of_birth	ithaca_new_york
cornelis_pietersz_bega	place_of_death	haarlem
robert_rowand_anderson	gender	male
boby_lapointe	nationality	france
ferdinand_cohn	place_of_birth	wroclaw
agustin_de_rojas_villandrando	profession	writer
marjorie_rambeau	gender	female
james_maybrick	nationality	england
anselm_franz_2nd_prince_of_thurn_and_taxis	gender	male
satguru_sivaya_subramuniyaswami	gender	male
eli_thomas_reich	nationality	united_states
amalaric	place_of_death	barcelona
francis_sullivan	nationality	canada
georges_rodenbach	nationality	belgium
theodore_andrea_cook	profession	writer
charles_vane	place_of_birth	england
john_parker_1729	children	theodore_parker
martha_ostenso	profession	novelist
phil_greenberg	gender	male
gustav_adolf_steengracht_von_moyland	nationality	germany
guy_lowell	place_of_birth	boston_massachusetts
saeed_al-ghamdi	place_of_birth	al_bahah_province
clinton_rossiter	gender	male
rutland_boughton	place_of_birth	aylesbury
john_courtney_murray	religion	catholicism
ronald_george_wreyford_norrish	institution	university_of_cambridge
hidetsugu_yagi	place_of_death	tokyo
tom_bradshaw	place_of_death	liverpool
alois_i_prince_of_liechtenstein	gender	male
frank_macfarlane_burnet	gender	male
karl_wilhelm_feuerbach	nationality	germany
judy_buenoano	place_of_death	starke
edward_rondthaler	nationality	united_states
rudolf_vrba	cause_of_death	cancer
rupert_brooke	institution	university_of_cambridge
arthur_griffith	place_of_birth	dublin
johann_karl_burckhardt	institution	university_of_leipzig
virgil_ierunca	profession	journalist
josef_strzygowski	location	austrian_silesia
wayne_macveagh	gender	male
ptolemy_xiii_theos_philopator	cause_of_death	drowning
prince_joachim_of_prussia	parents	princess_marie_auguste_of_anhalt
grand_duke_alexander_alexandrovich_of_russia	place_of_death	saint_petersburg
robert_bartholow	institution	university_of_maryland_baltimore
johnny_owen	profession	professional_boxer
metropolitan_anthony_of_sourozh	gender	male
zenon_noriega_aguero	nationality	peru
philip_livingston	profession	merchant
jose_manuel_mocho_hernandez	place_of_death	new_york_state
laureano_vallenilla_lanz	gender	male
william_charles_cotton	religion	anglicanism
melina_mercouri	spouse	jules_dassin
conor_cruise_obrien	gender	male
dagoberto_godoy	gender	male
cesare_negri	gender	male
junius_myer_schine	place_of_birth	latvia
james_p_pope	profession	politician
vernon_hamersley	location	west_perth_western_australia
fountain_l_thompson	profession	lawyer
robert_helpmann	place_of_death	sydney
hugh_b_brown	nationality	united_states
heinz_fraenkel-conrat	nationality	united_states
maria_theresa_of_austria	children	archduchess_maria_josepha_of_austria
peter_glenville	place_of_death	new_york
mario_merz	location	milan_italy
josef_escher	place_of_death	berne
collin_wilcox	cause_of_death	cancer
gala_galaction	location	teleorman_county
donnie_moore	cause_of_death	suicide
giampiero_combi	place_of_birth	turin
ronald_n_bracewell	profession	engineer
thomas_clifford_8th_lord_of_skipton	gender	male
marc_aurel_stein	place_of_birth	budapest
mason_w_gross	place_of_birth	hartford_connecticut
johann_carl_loth	nationality	germany
nick_adenhart	cause_of_death	car_accident
jim_cook	gender	male
pyotr_stolypin	profession	politician
john_tyler	spouse	letitia_christian_tyler
douglas_adams	location	cambridge
hugo_richard_jungst	gender	male
henry_fitzalan_howard_15th_duke_of_norfolk	nationality	united_kingdom
william_h_willson	place_of_birth	new_hampshire
william_j_worth	cause_of_death	cholera
emil_m_mrak	gender	male
elisabetta_de_gambarini	gender	female
don_mackinnon	gender	male
ky_ya_fukada	gender	male
maurine_dallas_watkins	place_of_death	jacksonville
manuel_de_bernardo_alvarez_del_casal	place_of_birth	bogota
david_kellogg_lewis	profession	physician
harrison_grey_fiske	nationality	united_states
john_cocke	institution	duke_university
walter_m_pierce	gender	male
richard_douglas_husband	nationality	united_states
james_d_black	nationality	united_states
antonio_puerta	cause_of_death	heart_disease
vladimir_tretchikoff	place_of_death	cape_town
karl_heinrich_ulrichs	nationality	germany
esprit_barthet	nationality	malta
walter_farley	place_of_birth	syracuse_new_york
ahmed_al-ghamdi	place_of_birth	al_bahah_province
toulo_de_graffenried	profession	racecar_driver
john_tipton	nationality	united_states
rudolf_hoss	place_of_birth	baden-baden
jason_bernard	profession	voice_acting
yegor_gaidar	gender	male
abd_al_ilah	cause_of_death	firearm
ora_carew	place_of_birth	salt_lake_city
gene_lockhart	gender	male
johann_baptist_cysat	place_of_death	lucerne
wilhelm_bittrich	place_of_birth	wernigerode
richard_doll	gender	male
alice_faye	ethnicity	irish_american
hal_fishman	profession	journalist
leonardo_da_vinci	profession	military_engineer
curd_jurgens	location	bavaria
pierre_francois_charles_augereau_duc_de_castiglione	place_of_birth	paris
lloyd_bridges	place_of_birth	san_leandro
cameron_duncan	gender	male
george_edwardes	place_of_birth	grimsby
thomas_chandler_haliburton	location	nova_scotia
george_price_boyce	nationality	england
robert_napier	gender	male
anne_douglas_sedgwick	nationality	united_kingdom
john_wesley_work_iii	institution	fisk_university
joseph-francois_armand	gender	male
john_w_hall	location	frederica
thomas_edison	profession	entrepreneur
hans_sebald_beham	nationality	germany
shorty_rollins	nationality	united_states
gentil_theodoor_antheunis	place_of_birth	oudenaarde
alan_de_st_edmund	religion	roman_catholic_church
allyn_cox	profession	artist
josefa_acevedo_de_gomez	profession	writer
bernard_lievegoed	place_of_death	zeist
sheldon_leonard	gender	male
henry_clay_frick	place_of_death	new_york
william_milnes_jr	place_of_birth	yorkshire
artur_rodzinski	place_of_death	boston_massachusetts
frank_mccloskey	institution	indiana_university_bloomington
angel_custodio_loyola	profession	musician
abel_tasman	profession	navigator
henri_le_secq	place_of_birth	paris
lucrezia_borgia	spouse	alfonso_i_deste
ranavalona_iii_of_madagascar	gender	female
julius_stockhausen	place_of_birth	paris
marie_goslich	place_of_birth	frankfurt_germany
marie_doro	gender	female
jean_baptiste_madou	gender	male
pete_candoli	spouse	edie_adams
edgar_toppin	profession	historian
heinrich_obersteiner	nationality	austria
edward_everett	profession	university_president
sidney_m_aronovitz	gender	male
john_wayne_gacy	cause_of_death	capital_punishment
james_fitzgerald_1st_duke_of_leinster	spouse	emily_fitzgerald_duchess_of_leinster
helen_wills_moody	institution	university_of_california_berkeley
frank_desimone	nationality	united_states
ferdinand_iii_grand_duke_of_tuscany	location	florence
barbu_catargiu	profession	politician
kim_santow	nationality	australia
laura_ingalls_wilder	parents	charles_ingalls
clara_haskil	place_of_death	brussels
gabriel_terra	profession	politician
julien_duvivier	place_of_death	paris
paul_winfield	gender	male
elizabeth_bishop	profession	writer
maurice_richard	place_of_death	montreal
vera_menchik	place_of_death	london
louis_michel_thibault	nationality	france
eddie_gerard	gender	male
girolamo_grimaldi_cavalleroni	religion	roman_catholic_church
robert_lusser	nationality	germany
laura_bassi	place_of_death	bologna
charles_l_bolte	nationality	united_states
long_john_nebel	gender	male
sabina_of_bavaria	nationality	germany
patrick_alfred_pierce_moran	location	sydney
george_i_of_great_britain	location	hanover
martin_bormann	cause_of_death	suicide
abraham_cahan	place_of_birth	lithuania
ronald_mcnair	ethnicity	african_american
george_h_walker	gender	male
hemma	gender	female
edward_eggleston	profession	novelist
william_winterbotham	location	london
george_baker_1885	gender	male
henry_william_bunbury	institution	westminster_school
a_harry_moore	gender	male
bertrade_de_montfort	children	fulk_of_jerusalem
jerzy_grotowski	profession	theatre_direction
frederica_of_baden	parents	landgravine_amalie_of_hesse_darmstadt
henry_johnson	gender	male
james_michael_curley	profession	mayor
andreas_achenbach	place_of_death	dusseldorf
lowell_george	place_of_birth	hollywood
carl_lamac	place_of_birth	prague
giovanni_di_cosimo_de_medici	profession	banker
marlon_brando	cause_of_death	respiratory_failure
c_douglass_buck	location	new_castle_delaware
oscar_cox	place_of_birth	rio_de_janeiro
georg_steenke	profession	engineer
john_adams_kuakini	place_of_death	kailua_kona
ernst_von_possart	place_of_death	munich
adelaide_phillips	location	stratford-upon-avon
wade_dominguez	place_of_death	los_angeles
earl_w_bascom	nationality	united_states
james_booker	profession	musician
leadbelly	cause_of_death	motor_neuron_disease
miles_poindexter	place_of_birth	memphis_tennessee
jaramogi_oginga_odinga	place_of_death	nairobi
bert_stiles	place_of_birth	denver
alexander_bogdanov	place_of_birth	tula
grand_duke_alexander_mikhailovich_of_russia	gender	male
caylee_marie_anthony	place_of_birth	orlando
archduke_charles_duke_of_teschen	parents	leopold_ii_holy_roman_emperor
david_lieber	gender	male
amedeo_avogadro	nationality	italy
james_gillett	gender	male
kurt_herbert_adler	profession	conducting
peter_dajnko	gender	male
emanuel_celler	profession	politician
james_michael_curley	place_of_birth	boston_massachusetts
robert_franklin_sutherland	institution	university_of_toronto
kathryn_hulme	place_of_birth	san_francisco
basava_premanand	place_of_birth	kozhikode
guido_adler	religion	judaism
joseph_roswell_hawley	gender	male
jose_tadeo_monagas	religion	catholicism
winnie_lightner	gender	female
gerard_fairtlough	gender	male
gordon_wharmby	gender	male
moshe_dovid_winternitz	place_of_death	auschwitz_concentration_camp
jean_richard	profession	actor
buffalo_bill	cause_of_death	renal_failure
infante_antonio_of_portugal	nationality	portugal
robert_newton	place_of_birth	shaftesbury
thomas_de_buittle	religion	roman_catholic_church
louis-jean-marie_daubenton	place_of_birth	montbard
lucius_fairchild	location	akron
cassandra_harris	place_of_birth	sydney
james_j_braddock	place_of_death	north_bergen
marie_anne_mancini	place_of_death	clichy_hauts_de_seine
earl_sloan	nationality	united_states
michael_murphy_1831	gender	male
feliksas_vaitkus	place_of_death	wiesbaden
sergei_biriuzov	place_of_death	belgrade
sally_rand	cause_of_death	cardiovascular_disease
aneline_waldron	nationality	united_states
hans_karl_von_winterfeldt	nationality	germany
franz_xaver_von_zach	place_of_death	paris
antoine_marie_chamans_comte_de_lavalette	location	paris
kamehameha_i	gender	male
bricius_of_tours	nationality	france
james_t_farrell	profession	writer
thomas_legh_claughton	gender	male
diego_laynez	religion	catholicism
adolphe_darchiac	cause_of_death	suicide
john_nairne	gender	male
robert_mardian	institution	university_of_california_santa_barbara
anthony_ogrady_lefroy	place_of_birth	limerick
bernard_kabanda	cause_of_death	aids
sunil_dutt	profession	politician
melchior_klesl	place_of_death	wiener_neustadt
jan_czerski	gender	male
inger_stevens	ethnicity	swedish_american
heinrich_graf_von_lehndorff-steinort	nationality	germany
martha_tilton	profession	singer
georges_friedel	gender	male
robert_de_montesquiou	profession	writer
georgiana_harcourt	gender	female
samuel_b_fuller	nationality	united_states
benjamin_harrison	place_of_birth	north_bend
lucky_grills	place_of_death	queensland
conrad_ansorge	gender	male
mulk_raj_anand	profession	novelist
sydney_greenstreet	gender	male
howe_yoon_chong	institution	national_university_of_singapore
jose_asuncion_silva	profession	politician
samuel_richardson	religion	anglicanism
johnny_loughrey	place_of_death	manchester_united_kingdom
alfred_jozef_potocki	nationality	poland
charles_william_eliot	location	boston_massachusetts
theodore_i_laskaris	gender	male
fred_saberhagen	religion	catholicism
raj_kapoor	profession	film_producer
kei_kumai	profession	film_director
prince_august_of_wurttemberg	place_of_birth	stuttgart
edgar_bertram_mackennal	place_of_death	torquay
hannah_arendt	place_of_death	new_york
pierre_napoleon_bonaparte	nationality	france
karl_godulla	nationality	germany
karel_skreta	gender	male
john_tenniel	place_of_death	london
howard_lindsay	spouse	dorothy_stickney
michael_crichton	profession	writer
pamela_brown	gender	female
conrad_l_hall	parents	james_norman_hall
dana_reeve	profession	actor
wilford_woodruff	location	salt_lake_city
jan_august_kisielewski	nationality	poland
samuel_chase	profession	lawyer
paul_c	cause_of_death	murder
sven_nykvist	nationality	sweden
charles_lock	cause_of_death	bubonic_plague
olivia_ward_bush	profession	columnist
gerry_ryan	institution	trinity_college_dublin
dmitri_borisovich_kabalevsky	nationality	russia
clementine_of_orleans	spouse	august_of_saxe-coburg-kohary
wolfgang_amadeus_mozart	children	karl_thomas_mozart
maurice_j_tobin	institution	boston_college
joan_harrison	place_of_birth	guildford
john_augustus_prince_of_anhalt_zerbst	parents	karl_of_anhalt_zerbst
keith_relf	profession	singer
elvira_madigan	nationality	denmark
francis_ford	location	maine
james_mccosh	ethnicity	scottish_people
alexander_downer_sr	nationality	australia
robert_oppenheimer	institution	harvard_university
fyodor_glinka	nationality	russia
nicholas_stone	nationality	england
vernon_hamersley	profession	politician
james_bronterre_obrien	profession	lawyer
moneta_sleet_jr	nationality	united_states
prince_william_of_gloucester	parents	prince_henry_duke_of_gloucester
vernon_a_walters	profession	politician
karl_menger	nationality	united_states
abraham_gottlob_werner	gender	male
frederick_north_lord_north	gender	male
philip_charles_durham	gender	male
isabella_of_france	children	edward_iii_of_england
johann_anton_andre	place_of_birth	offenbach
hotta_masayoshi	place_of_death	sakura_japan
donald_edward_garland	location	county_wicklow
george_read	place_of_birth	cecil_county
josephine_baker	religion	catholicism
marcel_proust	profession	essayist
pierre_seel	place_of_death	toulouse
frederick_william_iii_of_prussia	place_of_death	berlin
ahmad_ebadi	gender	male
joseph_p_kennedy_jr	profession	aviator
jacques_herbrand	profession	mathematician
harry_gilmor	profession	chief_of_police
esteban_terradas_i_illa	nationality	spain
dino_bravo	location	laval_quebec
lester_cole	gender	male
archduchess_gisela_of_austria	place_of_birth	laxenburg
edwin_manners	nationality	united_states
william_of_tyre	gender	male
charles_watson_wentworth_2nd_marquess_of_rockingham	place_of_death	wimbledon_london
ma_sicong	profession	composer
carmen_cavallaro	place_of_birth	new_york
fielder_jones	nationality	united_states
vito_arena	nationality	united_states
brad_delp	cause_of_death	suicide
ahmed_iii	parents	emetullah_rabia_gulnus_sultan
david_m_brewer	place_of_death	lucasville
errett_lobban_cord	place_of_birth	warrensburg
samuel_b_huston	institution	valparaiso_university
julia_domna	place_of_death	antioch
marian_spore_bush	institution	university_of_michigan
edgar_guest	location	michigan
santiago_martinez_delgado	place_of_death	colombia
roberto_bolano	nationality	chile
joseph_raya	gender	male
lucretia_mott	gender	female
princess_mary_of_great_britain	children	charles_of_hesse
fyodor_volkov	place_of_birth	kostroma
adam_olearius	institution	university_of_leipzig
herschel_grynszpan	ethnicity	jew
gilbert_hunter_doble	location	penzance
guthrie_mcclintic	nationality	united_states
clarence_13x	ethnicity	african_american
belsazar_hacquet	profession	geologist
william_jackson_hooker	place_of_birth	norwich
ferdinand_minding	gender	male
per_hallstrom	gender	male
adolf_von_baeyer	place_of_death	starnberg
felix_resurreccion_hidalgo	profession	artist
charles_bennett_ray	institution	wesleyan_university
pieter_neeffs_i	location	antwerp
severn_teackle_wallis	nationality	united_states
john_m_robsion	institution	centre_college
jack_weller	nationality	united_states
thomas_c_durant	institution	albany_medical_college
middleton_p_barrow	profession	judge
robert_frange_mihanovic	place_of_death	zagreb
severin_roesen	nationality	united_states
angel_alvarez	place_of_birth	madrid
mauritz_stiller	nationality	finland
john_lambert_1746	place_of_birth	hunterdon_county
joel	gender	male
benjamin_smith_barton	nationality	united_states
joseph_ritner	gender	male
klaus_groth	nationality	germany
mauro_codussi	profession	architect
adolf_overweg	nationality	germany
richard_dix	place_of_birth	saint_paul
robert_e_bush	place_of_death	olympia_washington
frank_luther_mott	profession	historian
galla_placidia	place_of_death	rome
jean_richepin	profession	dramatist
evaristo_baschenis	place_of_death	bergamo
mary_ann_shadd	nationality	united_states
ernst_christian_julius_schering	profession	mathematician
osman_pazvantoglu	place_of_birth	vidin
murray_chotiner	cause_of_death	pulmonary_embolism
kawakami_soroku	nationality	japan
karl_friedrich_schinkel	place_of_death	berlin
jack_benny	gender	male
bendt_rothe	profession	actor
william_niven	gender	male
john_leonardi	place_of_birth	tuscany
philip_toosey	nationality	united_kingdom
w_averell_harriman	institution	yale_university
sergei_witte	institution	odessa_university
matt_quinn	profession	tv_journalist
cornelis_ketel	gender	male
richard_c_mcmullen	location	wilmington
louis_jerome_reiche	location	gorinchem
lothar_collatz	place_of_death	varna
gilbert_elliot_murray_kynynmound_1st_earl_of_minto	profession	politician
ian_richardson	location	edinburgh
jerome_napoleon_bonaparte	parents	elizabeth_patterson_bonaparte
johann_heinrich_friedrich_link	profession	botanist
yevstigney_fomin	profession	opera_composer
william_mactavish	location	edinburgh
antoine_caron	gender	male
zorka_of_montenegro	gender	female
elisabeth_christine_of_brunswick-bevern	place_of_birth	wolfenbuttel
simon_janashia	profession	scientist
horatio_greenough	nationality	united_states
franz_meyen	nationality	germany
daniel_carleton_gajdusek	nationality	united_states
john_owen	nationality	england
benny_benjamin	gender	male
tony_hart	profession	presenter
owen_young	gender	male
darmabala	parents	zhenjin
jacques_hebert	gender	male
frank_hurley	nationality	australia
t_coleman_du_pont	religion	episcopal_church_in_the_united_states_of_america
hugo_gunckel_luer	place_of_birth	valdivia
israel_brodie	institution	balliol_college_oxford
adelbert_brownlow_cust_3rd_earl_brownlow	nationality	united_kingdom
pierre_j_thuot	profession	astronaut
rudolf_wolters	nationality	germany
rory_peck	profession	journalist
george_simpson	gender	male
louis_philippe_ii_duke_of_orleans	children	louise_marie_adelaide_eugenie_dorleans
george_howard_williams	gender	male
robert_knox	place_of_birth	edinburgh
kajiyama_toshiyuki	place_of_birth	seoul
louis_calhern	spouse	ilka_chase
giovanni_fattori	place_of_birth	livorno
krzysztof_kamil_baczynski	profession	writer
louis_xviii_of_france	gender	male
william_light	parents	francis_light
john_herschel	gender	male
jim_lynagh	place_of_death	county_armagh
franz_joseph_gall	profession	philosopher
edmund_anderson	institution	lincoln_college_oxford
robert_brasillach	nationality	france
edward_routh	institution	peterhouse_cambridge
alicia_markova	cause_of_death	stroke
david_o_selznick	profession	film_director
charles_guggenheim	ethnicity	jew
an_wang	cause_of_death	cancer
anton_rodgers	place_of_death	reading
alva_belmont	children	william_kissam_vanderbilt_ii
jose_marti	nationality	cuba
robert_anton_wilson	location	santa_cruz
paul_winfield	place_of_death	los_angeles
feofan_prokopovich	profession	philosopher
john_wilson_croker	religion	anglicanism
yuasa_yoshiko	place_of_birth	kyoto
santo_trafficante_jr	place_of_death	houston
edwin_harris_colbert	place_of_death	flagstaff
karel_cardinal_ka_par	place_of_death	prague
domenico_alberti	profession	harpsichordist
nachman_of_breslov	place_of_birth	medzhybizh
salvatore_bonanno	place_of_birth	united_states
william_becknell	location	virginia
leopold_kronecker	location	prussia
thomas_lyttelton_2nd_baron_lyttelton	gender	male
ulrich_neckel	nationality	germany
linda_smith	location	erith
la_fayette_grover	place_of_birth	bethel_maine
engelbert_zaschka	place_of_death	freiburg
charles_warton	nationality	united_kingdom
henry_paget_1st_marquess_of_anglesey	place_of_birth	london
walter_hines_page	nationality	united_states
fredric_warburg	institution	westminster_school
bruce_price	place_of_death	paris
martin_ritt	location	new_york
maria_josepha_of_saxony	parents	maximilian_prince_of_saxony
ivo_arek	nationality	czech_republic
kazimierz_dunin-markiewicz	place_of_death	warsaw
kay_sage	profession	artist
max_taut	location	east_prussia
michael_crichton	profession	television_producer
marcelino_serna	place_of_birth	chihuahua_mexico
hendrik_of_mecklenburg-schwerin	nationality	germany
fred_akuffo	gender	male
frederick_marryat	gender	male
pieter_aertsen	location	amsterdam
feodora_of_saxe_meiningen	nationality	germany
marcellus_jerome_clarke	place_of_birth	franklin_kentucky
arthur_ranc	profession	politician
tycho_brahe	profession	astronomer
james_edward_rains	place_of_death	murfreesboro
daniel_calhoun_roper	gender	male
robert_g_heft	nationality	united_states
george_macready	location	providence
aurelien_lugne-poe	gender	male
